2144,Md Kids Pediatrics - Cockrell Hill,4351 Dfw Turnpike Ste,Dallas,DALLAS
2145,Md Kids Pediatrics - Dallas,655 W Illinois Ave Ste 916,Dallas,DALLAS
2146,Md Kids Pediatrics - Garland,3050 S 1st St Ste 209,Garland,DALLAS
2147,Md Kids Pediatrics - Lake Highlands,8330 Abrams,Dallas,DALLAS
2148,Md Kids Pediatrics - Lancaster/Kiest,3200 S. Lancaster,Dallas,DALLAS
2149,Md Kids Pediatrics - Oakcliff,3434 W Illinois Ave # 306-3,Dallas,DALLAS
2150,Md Kids Pediatrics - W Plano,7800 Preston Rd Ste 300,Plano,COLLIN
2151,Md Kids Pediatrics Carrolton,3044 Old Denton Rd Ste 138,Carrollton,DENTON
2152,Md Kids Pediatrics Lomaland,1570 Lomaland Dr Ste A,El Paso,EL PASO
2153,Md Kids Pediatrics Macarthur - Irving,1111 W Airport Fwy,Irving,DALLAS
2154,Md Progressive Care,3500 Oak Lawn Ave,Dallas,DALLAS
2155,MED SECURITY INC,10010 SAN PEDRO,San Antonio,BEXAR
2156,Med-Choice Pharmacy,2300 W Morton St Ste 121,Denison,GRAYSON
2157,MEDCARE PLUS PHARMACY,3712 NEW MATHIS RD,Elmendorf,BEXAR
2158,Medcomplete LLC,25118 Lakeview road,Katy,HARRIS
2159,MEDELA PHARMACY INC.,6550 MAPLERIDGE ST,Houston,HARRIS
2160,Medical Arts Clinic - Bay City,1120 Avenue G,Bay City,MATAGORDA
2161,Medical Arts Kidney Center of Ennis,711 S. Clay Street,Ennis,ELLIS
2162,Medical Arts Pharmacy - San Angelo,2102 Pecos St,San Angelo,TOM GREEN
2163,Medical Arts Rural Health Clinic - 2202 North Bryan Avenue,2202 N Bryan Ave,Lamesa,DAWSON
2164,Medical Associates Of Athens,115 Medical Cir Ste 108,Athens,HENDERSON
2165,Medical Center Alliance,3101 N Tarrant Pkwy,Fort Worth,TARRANT
2166,Medical Center Hospital,400 W 4th,Odessa,ECTOR
2167,Medical Center Of Arlington,3301 Matlock Rd,Arlington,TARRANT
2168,Medical Center Of Dimmitt,300 W Halsell St,Dimmitt,CASTRO
2169,Medical Center Of Lewisville,500 W Main St,Lewisville,DENTON
2170,Medical Center Of Mckinney,4500 Medical Center Dr,McKinney,COLLIN
2171,Medical City Arlington,0,Arlington,TARRANT
2172,Medical City Dallas Hospital,0,Dallas,DALLAS
2173,Medical City Denton,3535 South I35 East,Denton,DENTON
2174,Medical City Fort Worth,900 8th Ave,Fort Worth,TARRANT
2175,Medical City Frisco,5500 Frisco Square Blvd,Frisco,COLLIN
2176,Medical City Green Oaks Hospital,7808 Clodus Fields Dr,Dallas,DALLAS
2177,Medical City Heart and Spine Hospitals,11970 N Central Expy,Dallas,DALLAS
2178,Medical City Las Colinas,6800 N Macarthur Blvd,Irving,DALLAS
2179,Medical City McKinney,0,McKinney,COLLIN
2180,Medical City Plano,0,Plano,COLLIN
2181,Medical City Weatherford,713 E Anderson St,Weatherford,PARKER
2182,Medical Clinic Of Houston - Houston - 1701 Sunset Boulevard,1701 Sunset Blvd,Houston,HARRIS
2183,Medical Clinic Of Muleshoe,708 S 1st St,Muleshoe,BAILEY
2184,Medical Clinics Of Sealy,1036 N Circle Dr,Sealy,AUSTIN
2185,Medical Plaza Pharmacy,615 North Third Street Suite 1,Longview,GREGG
2186,Medicineers at USPharmaceutica,5969 Dallas Parkway,Plano,COLLIN
2187,Medina Clinic - Mission,1924 E Griffin Pkwy,Mission,HIDALGO
2188,Medina Lake Clinic,146 Laurel Vista Dr,Pipe Creek,BANDERA
2189,Medina Regional Hospital,3100 Avenue E,Hondo,MEDINA
2190,Mehop Family And Behavioral Health,1700 Golden Ave,Bay City,MATAGORDA
2191,Mehop Wharton,10141 Us 59 Hwy Ste A,Wharton,WHARTON
2192,"MELVYN LOUIS BERNSTEIN, M.D.",2309 FOLKSTONE WAY,Bedford,TARRANT
2193,memorial family medicine,1002 north mound street,Nacogdoches,NACOGDOCHES
2194,Memorial Hermann Cypress Hospital,0,Cypress,HARRIS
2195,Memorial Hermann Greater Heights,0,Houston,HARRIS
2196,Memorial Hermann Katy Hospital,0,Katy,HARRIS
2197,Memorial Hermann Medical Group Cypress,13114 Fm 1960 Rd W,Houston,HARRIS
2198,Memorial Hermann Medical Group Greater Heights Family Med,"Medical Plaza 3, 1801 N. Loop W.",Houston,HARRIS
2199,Memorial Hermann Medical Group Pearland,10907 Memorial Hermann Dr,Pearland,BRAZORIA
2200,Memorial Hermann Medical Group Rosenberg,2520 BF Terry Blvd,Rosenberg,FORT BEND
2201,Memorial Hermann Medical Group Southwest Suite 350,7789 Southwest Fwy Ste 350,Houston,HARRIS
2202,Memorial Hermann Medical Group Sterling Ridge,10333 Kuykendahl Rd Ste D,Spring,MONTGOMERY
2203,Memorial Hermann Medical Group Summer Creek Convenient,142 01 E Sam Houston Pkwy N,Houston,HARRIS
2204,Memorial Hermann Medical Group West University,3525 West Holcombe Blvd,Houston,HARRIS
2205,Memorial Hermann Memorial City Medical Center,0,Houston,HARRIS
2206,Memorial Hermann Northeast,18951 N Memorial Dr,Humble,HARRIS
2207,Memorial Hermann Pearland Hospital,16100 South Fwy,Pearland,BRAZORIA
2208,Memorial Hermann Pharmacy - Sugar Land,17510 W GRAND PKWY S,Sugar Land,FORT BEND
2209,Memorial Hermann Pharmacy Services,21501 Park Row Drive,Katy,HARRIS
2210,Memorial Hermann SE Hospital,0,Houston,HARRIS
2211,Memorial Hermann Southwest Hospital,7600 Beechnut St,Houston,HARRIS
2212,Memorial Hermann Sugar Land,17500 W Grand Pkwy S,Sugar Land,FORT BEND
2213,Memorial Hermann Sugar Land Surgical Hospital,16906 Southwest Fwy,Sugar Land,FORT BEND
2214,Memorial Hermann Surgery Center Katy LLP,23920 Katy Freeway,Katy,HARRIS
2215,Memorial Hermann Surgery Center Memorial City LLC,1120 business center drive,Houston,HARRIS
2216,Memorial Hermann Surgery Center Southwest,7789 Southwest Frwy Suite 200,Houston,HARRIS
2217,Memorial Hermann Surgical Hospital Kingwood,300 Kingwood Medical Dr,Kingwood,HARRIS
2218,Memorial Hermann Texas Medical Center,0,Houston,HARRIS
2219,Memorial Hermann The Woodlands Hospital,0,Spring,MONTGOMERY
2220,Memorial Hospital - Gonzales,Po Box 587,Gonzales,GONZALES
2221,Memorial Medical Center,815 N Virginia St,Port Lavaca,CALHOUN
2222,Memorial Medical Center-San Augustine,511 EAST HOSPITAL STREET,San Augustine,SAN AUGUSTINE
2223,Memorial Medical Clinic - Port Lavaca,1016 N. Virgnia,Port Lavaca,CALHOUN
2224,Mercy Care Pharmacy,801 Road To Six Flags W Ste 122,Arlington,TARRANT
2225,Mercy Hospice,2281 Olympia Dr.,Flower Mound,DENTON
2226,Mercy Ministries Of Laredo,2500 Zacatecas,Laredo,WEBB
2227,Mercy Teddy Health Care PLLC,25311 Kingsland BLVD,Katy,HARRIS
2228,Mercy Wellness Clinic,18568 Forty Six Pkwy Ste 1001,Spring Branch,COMAL
2229,Mesa Springs Hospital,5560 Mesa Springs Drive,Fort Worth,TARRANT
2230,Mesquite Employee Health Center,300 W Kearney St,Mesquite,DALLAS
2231,Mesquite Public Health Clinic,1616 N Galloway Ave,Mesquite,DALLAS
2232,"MetHealth,PA",4045 E Belknap St Ste 12,Haltom City,TARRANT
2233,Methodist Dallas Medical Center,0,Dallas,DALLAS
2234,Methodist Hospital & Methodist Children's Hospital,0,San Antonio,BEXAR
2235,METHODIST HOSPITAL AND METHODIST CHILDRENS HOSPIT,770 Floyd Curl Dr,San Antonio,BEXAR
2236,Methodist Hospital South,1905 Hwy 97 E,Jourdanton,ATASCOSA
2237,Methodist McKinney Hospital,8000 W. Eldorado Pkwy,McKinney,COLLIN
2238,Methodist Metropolitan Hospital,0,San Antonio,BEXAR
2239,Methodist Rehabilitation Hospital,3020 W Wheatland Rd,Dallas,DALLAS
2240,Methodist South Lake Hospital,421 E Highway 114,Southlake,TARRANT
2241,Methodist Specialty And Transplant Hospital,8026 Floyd Curl Dr,San Antonio,BEXAR
2242,Methodist Stone Oak Hospital,1139 E. Sonterra Blvd.,San Antonio,BEXAR
2243,Methodist Texsan Hospital,6700 W Interstate 10,San Antonio,BEXAR
2244,Metroplex Health System,2201 S. Clear Creek Dr,Killeen,BELL
2245,Metropolitan Area EMS Authority,2900 Alta Mere Drive,Fort Worth,TARRANT
2246,Meyerland Kelsey-Seybold Clinic,560 Meyerland Plaza Mall,Houston,HARRIS
2247,Mh Urgent Care Bender's Landing,4057 Riley Fuzzel Rd Ste 1100b,Spring,MONTGOMERY
2248,Mh Urgent Care Town & Country,12740 Memorial Dr Ste 100,Houston,HARRIS
2249,Mhmg Greater Heights Ccc,1431 Studemont St Ste C2:400,Houston,HARRIS
2250,Mhmg Katy,23960 Katy Fwy,Katy,HARRIS
2251,Mhmg Katy Occupational Medicine,23920 Katy Fwy Ste 540,Katy,HARRIS
2252,Mi Doctor - Lewisville,701 S Stemmons Fwy Ste 260,Lewisville,DENTON
2253,Mi Doctor #13 Grand Prairie,410 E Pioneer Pkwy Ste 300,Grand Prairie,DALLAS
2254,Mi Doctor #7,4200 South Fwy Ste 106,Fort Worth,TARRANT
2255,Mid Jefferson Extended Care-Beaumont,860 S. 8th St,Beaumont,JEFFERSON
2256,Mid Jefferson Extended Care-Nederland,2600 Highway 365,Nederland,JEFFERSON
2257,"MidCities Pharmacy, Inc.",2000 Precinct Line Rd,Hurst,TARRANT
2258,MidCoast Medical Center-Central,200 W. Ollie Street,Llano,LLANO
2259,Midcoast Medical Clinic,305 Sandy Corner Rd Ste 120,El Campo,Wharton
2260,Midland Community Healthcare Services - Midland 1,801 E Florida Ave,Midland,MIDLAND
2261,Midland Community Healthcare Services - Midland 2,4214 Andrews Hwy,Midland,MIDLAND
2262,Midland Health & Senior Services,3303 W Illinois Ave Ste 22,Midland,MIDLAND
2263,Midland Memorial Hospital,0,Midland,MIDLAND
2264,Milam Co Health Depart Rockdale,313 N Main Street,Rockdale,MILAM
2265,Mills County Medical Clinic - Mills county,1510 Hanna Valley Rd,Goldthwaite,MILLS
2266,Miranda O Ramirez Md,3608 Preston Rd Ste 125,Plano,COLLIN
2267,Mission Regional Medical Center,0,Mission,HIDALGO
2268,Mission Trail Baptist Hospital,3333 Research Plz,San Antonio,BEXAR
2269,Mitchell County Hospital,997 W I20,Colorado City,MITCHELL
2270,"MLDP OF TEXAS, LP dba Legends Pharmacy",6601 BLANCO RD,San Antonio,BEXAR
2271,Mlk Health Center - Houston,3550 Swingle Rd,Houston,HARRIS
2272,Mo City Apothecary LLC,3708 Texas Parkway,Missouri City,FORT BEND
2273,Modern Health & Wellness,555 Republic Dr,Plano,COLLIN
2274,Monahans Pharmacy,801 East 4th Street,Monahans,WARD
2275,Monahans Pharmacy Inc.,801 E 4th St,Monahans,WARD
2276,Montana Vista Community Partnership,14900 Greg Drive Ste B,El Paso,EL PASO
2277,Montgomery County Mental Health Treatment Facility,700 Hilbig,Conroe,MONTGOMERY
2278,Montgomery County Phd,1300 S Loop 336 W,Conroe,MONTGOMERY
2279,Moore County Family Health Clinic,110 S Bliss Ave,Dumas,MOORE
2280,Moore County Hospital District,224 E 2nd St,Dumas,MOORE
2281,Moore County Internal Medicine,1405 E 1st St Ste 101,Dumas,MOORE
2282,"Moore Than Medicine, LLC",105 SW 2nd St,Tulia,SWISHER
2283,Moores Pharmacy,200 S Rachal St,Sinton,SAN PATRICIO
2284,Morgan Family Medicine,117 South William Barnett,Cleveland,LIBERTY
2285,Moulton Clinic,100 S Pecan,Moulton,LAVACA
2286,Mt West Family Health Center,6151 Dew Dr,El Paso,EL PASO
2287,Muenster Memorial Hospital,PO Box 370,Muenster,COOKE
2288,Murphy Fire-Rescue,206 N. Murphy Rd.,Murphy,COLLIN
2289,Murtaza Mussaji D.O.P.A,11021 Shadow Creek Pkwy,Pearland,BRAZORIA
2290,"Murtaza Mussaji, D.O., P.A.",4910 Telephone Rd,Houston,HARRIS
2291,My Delivery Pharmacy,"6356 S Peek Rd, Ste 1200",Katy,FORT BEND
2292,My Md Select,3618 N University Dr,Nacogdoches,NACOGDOCHES
2293,My Urgent Clinic LLC dba My Urgent Care Clinic,910 River Road,Boerne,KENDALL
2294,Myrna C De Asis Md,1819 10th St,Wichita Falls,WICHITA
2295,Nacogdoches Med Cntr Hsptl Phrmcy,4920 Ne Stallings Dr,Nacogdoches,NACOGDOCHE
2296,Nacogdoches Memorial Hosp Care 1st,1106 South St,Nacogdoches,NACOGDOCHES
2297,Nacogdoches Memorial Hospital,1204 N Mound St,Nacogdoches,NACOGDOCHE
2298,Nacogdoches Memorial Hospital Professional Group,1023 North Mound Street,Nacogdoches,NACOGDOCHES
2299,Nacogdoches Pulmonary And Sleep Associates,1209 N Mound St,Nacogdoches,NACOGDOCHES
2300,Nag Clinics Pediatric & Family Medicine,4002 Burke Rd,Pasadena,HARRIS
2301,National Nephrology Associates Marble Falls,802 Steve Hawkins Parkway,Marble Falls,BURNET
2302,Navarro Regional Hospital,3201 W State Highway 22,Corsicana,NAVARRO
2303,Nb Pharmacy,409 Northeast Front St,New Boston,BOWIE
2304,Neighborcare Clinic,2261 Singleton Blvd Ste 101,Dallas,DALLAS
2305,Neighbors Emergency Center - Pearland,11130 Broadway St.,Pearland,BRAZORIA
2306,"Nelson Prescription Pharmacy, Inc.",805 E Tahoka Rd,Brownfield,TERRY
2307,NEO TEXAS LLC,360 STONEBROOK PKWY,Frisco,DENTON
2308,New Braunfels Kidney Disease Clinic,1561 N. IH-35,New Braunfels,COMAL
2309,New Braunfels Regional Rehabilitation Hospital,2041 Sundance Parkway,New Braunfels,COMAL
2310,New Braunfels Rural Health Clinic,705 Landa St Ste C,New Braunfels,COMAL
2311,New Horizon Hospital,17506 Red Oak Dr,Houston,HARRIS
2312,Next Level Urgent Care,301 Jackson St,Richmond,FORT BEND
2313,Next Level Urgent Care Attucks,4330 Belfort Street,Houston,HARRIS
2314,Next Level Urgent Care Baytown,7710 Garth Road Ste A,Baytown,HARRIS
2315,Next Level Urgent Care Brazoria,20799 County Road 171,Angleton,BRAZORIA
2316,Next Level Urgent Care Champions,15882 Champion Forest Dr.,Spring,HARRIS
2317,Next Level Urgent Care Cinco Ranch,10705 Spring Green Blvd. Suite 600,Katy,FORT BEND
2318,Next Level Urgent Care Conroe,1246 N Farm To Market 3083 Rd W St,C onroe,HARRIS
2319,Next Level Urgent Care Cypress,8350 N Fry Road Ste 400,Cypress,HARRIS
2320,Next Level Urgent Care Falcon Landing,9722 Gaston Road Suite 190,Katy,FORT BEND
2321,Next Level Urgent Care Hattie Mae,4400 West 18th Street,Houston,HARRIS
2322,Next Level Urgent Care Katy,1420 Katy Fort Bend Road Suite 105,Katy,FORT BEND
2323,Next Level Urgent Care Longmeadow,7101 Grand Parkway #180,Richmond,FORT BEND
2324,Next Level Urgent Care Meyerland,4936 Beechnut Street,Houston,HARRIS
2325,Next Level Urgent Care Montgomery County,521 N Thompson,Conroe,MONTGOMERY
2326,Next Level Urgent Care Pearland,8325 Broadway Suite 220,Pearland,HARRIS
2327,Next Level Urgent Care Sienna,8720 Highway 6 Suite 400,Missouri City,FORT BEND
2328,Next Level Urgent Care Sweetwater,"16902 Southwest Freeway, Suite 108",Sugar Land,FORT BEND
2329,Next Level Urgent Care Tanglewood,5749 San Felipe Street,Houston,HARRIS
2330,Next Level Urgent Care Woodlands,25750 Kuykendahl Rd Suite A,Tomball,HARRIS
2331,Nexus Specialty Hospital,123 Vision Park Blvd,Shenandoah,MONTGOMERY
2332,"Nihal U Siddiqui, MD PA Family Practice",9004 Forest Xing Ste B,Spring,MONTGOMERY
2333,Nocona General Hospital,100 Park Rd,Nocona,MONTAGUE
2334,Norma Igelsias Md And Associates,1205 N Raul Longoria Rd Ste H,San Juan,HIDALGO
2335,norma iglesias m.d. and assoc,712 SOUTH CAGE BLVD,Pharr,HIDALGO
2336,Norma Iglesias Md And Associates,1205 N Raul Longoria Rd Ste H,San Juan,HIDALGO
2337,North Austin Medical Center,0,Austin,TRAVIS
2338,North Blanco County Ems,105 Bill Watson Dr,Johnson City,BLANCO
2339,North Central Baptist Hospital,0,San Antonio,BEXAR
2340,North Central Texas Comunity Healthcare Center,200 MLK JR BLVD,Wichita Falls,WICHITA
2341,North Hills Family Practice Keller,300 N Rufe Snow Dr,Keller,TARRANT
2342,North Hills Family Practice N Richland Hills,4351 Booth Calloway Rd Ste 101,North Richland Hi,TARRANT
2343,North Hills Hospital,4401 Booth Calloway Rd,North Richland Hil,TARRANT
2344,"North Houston Surgical Hospital, LLC",20635 Kuykendahl Rd,Spring,HARRIS
2345,North Richland Hills Fire Department,4301 City Point Dr,North Richland Hills,TARRANT
2346,North Runnels Hospital District,7821 Hwy 153,Winters,RUNNELS
2347,North Texas Endocrine Center,9301 N.Central Expressway,Dallas,DALLAS
2348,North Texas Hospital Physicians Group,6020 W Parker Rd,Plano,COLLIN
2349,North Texas Infectious Diseases Consultants - Nc Expy,0,Dallas,DALLAS
2350,North Texas Medical Center,1900 Hospital Blvd,Gainesville,COOKE
2351,North Texas Medical Clinic PLLC,5350 Independence Pkwy,Frisco,COLLIN
2352,North Texas Preferred Health Partners - Dallas,3417 Gaston Avenue,Dallas,DALLAS
2353,North Texas Preferred Health Partners Frisco,3535 Victory Group Way,Frisco,DENTON
2354,North Texas State Hospital,0,Wichita Falls,WICHITA
2355,North Texas State Hospital Vernon,4730 COLLEGE DRIVE,Vernon,WILBARGER
2356,Northchase Family Practice Clinic,11417 Veterans Memorial Dr,Houston,HARRIS
2357,Northeast Baptist Hospital,0,San Antonio,BEXAR
2358,Northeast Family Practice,4875 Maxwell Ave.,El Paso,EL PASO
2359,Northeast Methodist Hospital,12412 Judson Rd,San Antonio,BEXAR
2360,Northeast Ped Associates Humble,104 E Main St,Humble,HARRIS
2361,Northeast Pediatric Assoc,18707 Hardy Oak Blvd Ste 225,San Antonio,BEXAR
2362,Northeast Texas Public Health District,815 N Broadway Ave,Tyler,SMITH
2363,Northside Community Health Center,2332 Beverly Hills Dr.,Fort Worth,TARRANT
2364,Northwest Hills at Davenport,3801 N. Capital of Texas Hwy,Austin,TRAVIS
2365,Northwest Houston Heart Center,308 Holderrieth Blvd,Tomball,HARRIS
2366,Northwest Texas Hospital Pharmacy,0,Amarillo,POTTER
2367,NSMD Medical PLLC,4410 NORTH Midkiff,Midland,MIDLAND
2368,NT Preferred Health Partners Plano,4708 Dexter Drive,Plano,COLLIN
2369,Nuestra Clinica Del Valle,806 W 3rd Street San Juan,0,HIDALGO
2370,Nuestra Clinica Del Valle - Alton,201 S Los Ebanos Rd,Alton,HIDALGO
2371,Nuestra Clinica Del Valle - Donna,105 S 10th St Donna,Donna,HIDALGO
2372,Nuestra Clinica Del Valle - Edcouch,1518 Santa Rosa Ave,Edcouch,HIDALGO
2373,Nuestra Clinica Del Valle - Edinburg,301 N 87th St Edinburg,0,HIDALGO
2374,Nuestra Clinica Del Valle - Mercedes,1500 W 1st St Mercedes,Mercedes,HIDALGO
2375,Nuestra Clinica Del Valle - Mission,611 N Bryan Rd Mission,0,HIDALGO
2376,Nuestra Clinica Del Valle - Rio Grande,600 N Garza St Ste A,Rio Grande City,STARR
2377,Nuestra Clinica Del Valle - Roma,2891 E Grant St,Roma,STARR
2378,Nuestra Clinica del Valle Inc.,801 W. 1st Street,San Juan,HIDALGO
2379,Nurse Practitioner Provider,2600 S Loop W,Houston,Harris
2380,Oak Street Health,4801 S Cooper St #401,Arlington,TARRANT
2381,OakBend Medical Center,1705 Jackson Street,Richmond,FORT BEND
2382,OAKCLIFF MEDICAL CLINIC,1401 W JEFFERSON BLVD,Dallas,DALLAS
2383,Oakdell Pharmacy,7220 Louis Pasteur Dr.,San Antonio,BEXAR
2384,Oben Pharmacy Group Dba GoldStar Long Term Care Pharma,c4500 Carter Creek Parkway,Bryan,BRAZOS
2385,Obur Heatlh PA,930 old Lake Rd,Houston,HARRIS
2386,"OCEAN BLUE HOLDINGS, LLC",113 NE JOHNSON AVE,Burleson,JOHNSON
2387,Oceans Healthcare of Waco,5931 Crosslake Pkwy,Waco,MCLENNAN
2388,Ochiltree General Hospital,3101 Garrett Drive,Perryton,OCHILTREE
2389,Ochoa's Pharmacy Central,1002 South 10th Avenue Suite A,Edinburg,CAMERON
2390,Ochoa's Pharmacy South,301 Conquest Boulevard,Edinburg,CAMERON
2391,Odessa Consultants,420 E 6th St Ste 107,Odessa,ECTOR
2392,"Odessa Emergency Center, LLC",2731 N Grandview Ave,Odessa,ECTOR
2393,Odessa Regional Medical Center,520 E 6th St,Odessa,ECTOR
2394,Old Corner Drug,200 North Main Street,West,MCLENNAN
2395,Olney Hamilton Hospital District,901 W Hamilton St,Olney,YOUNG
2396,Olton Rural Health Clinic,524 8th Street,Olton,LAMB
2397,Omni Medical Center,4666 Mcdermott Rd # 100,Plano,COLLIN
2398,Orthopaedic Specialists Of Austin,4611 Guadalupe St,Austin,TRAVIS
2399,Otto Kaiser Memorial Hopsital,3349 South Highway 181,Kenedy,KARNES
2400,Our Health,200 Evans St,Uvalde,UVALDE
2401,Overton Pharmacy,104 West Henderson Street,Overton,RUSK
2402,OWL DRUG STORE,312 COMMERCIAL,Coleman,COLEMAN
2403,Pain Management,4650 Lamar Ave,Paris,LAMAR
2404,Palacios Medical Clinic,307 Green Ave.,Palacios,MATAGORDA
2405,Palacios Prescription Shoppe,321 Main Street,Palacios,MATAGORDA
2406,Palestine Regional Medical Center,2900 S Loop 256,Palestine,ANDERSON
2407,Palms Behavioral Health,613 Victoria Ln,Harlingen,CAMERON
2408,Palo Pinto County Hospital District,400 Sw 25th Ave,Mineral Wells,PALO PINTO
2409,Pam Rehabilitation Hospital Clear Lake North,655 E Medical Center Blvd,Webster,HARRIS
2410,PAM REHABILITATION HOSPITAL OF BEAUMONT,3340 Plaza 10 Blvd,Beaumont,JEFFERSON
2411,Pam Rehabilitation Hospital Of Clear Lake Main,110 East Medical Center Boulevard,Webster,HARRIS
2412,PAM Rehabilitation Hospital of Richardson,401 West Campbell Road 5th Floor,Richardson,DALLAS
2413,Pam Rehabilitation Hospital Of Round Rock,351 Seton Parkway,Round Rock,WILLIAMSON
2414,Pam Specialthy Hospital Of Texarkana North,2400 St. Michael Drive 2nd Floor,Texarkana,BOWIE
2415,PAM Specialty Hospital Corpus Christi,345 S Water St.,Corpus Christi,NUECES
2416,PAM Specialty Hospital Corpus Christi North,600 Elizabeth,Corpus Christi,NUECES
2417,PAM SPECIALTY HOSPITAL OF LUFKIN,1201 W FRANK AVE,Lufkin,ANGELINA
2418,PAM Specialty Hospital of Luling,200 Memorial Dr,Luling,CALDWELL
2419,Pam Specialty Hospital Of Victoria North,102 Medical Dr.,Victoria,VICTORIA
2420,PAM Specialty Hospital of Victoria South,506 E. San Antonio St.,Victoria,VICTORIA
2421,PAM Specialty Hospital of Victoria Southeast,"2701 Hospital Drive, 6th Floor",Victoria,VICTORIA
2422,Pampa Medical Group,3023 Perryton Parkway,Pampa,GRAY
2423,PAMPA REGIONAL MEDICAL CENTER,one medical plaza,Pampa,GRAY
2424,Panhandle Family Care Llc,102 Us Highway 60,Panhandle,CARSON
2425,Pantex Occupational Health Services,Hwy 60 & FM 2373,Amarillo,POTTER
2426,Paris Family Physicians,1128 Clarksville St Ste 100,Paris,LAMAR
2427,Paris Pediatric Clinic,3150 Clarksville St,Paris,GREGG
2428,Paris Regional Cancer Center,3550 Ne Loop 286,Paris,LAMAR
2429,Paris Regional Medical Center,865 Deshong Dr,Paris,LAMAR
2430,Park Cities Surgery Center,6901 Snider Plz,Dallas,DALLAS
2431,Park Manor of Tomball,Park Manor of Tomball,Tomball,HARRIS
2432,Park Plaza Hospital,1313 Hermann Dr,Houston,HARRIS
2433,Park Plaza Pediatrics,1213 Hermann Dr Ste 770,Houston,HARRIS
2434,Parker County Hospital District,1130 Pecan Dr,Weatherford,PARKER
2435,Parkland Employee Physicians Office,7920 Elmbrook Dr Ste 120,Dallas,DALLAS
2436,Parkland Health & Hospital Sys-Eastfield,3737 Motley,Mesquite,DALLAS
2437,Parkland Health & Hospital Sys-Ellis Davis,9191 S. Polk St.,Dallas,DALLAS
2438,Parkland Health and Hospital System,5184 Tex Oak Ave. Ron J. Anderson B,Dallas,DALLAS
2439,Parkland Health And Hospital/Homes,4811 Harry Hines Blvd.,Dallas,DALLAS
2440,Parkland Hospital,0,Dallas,DALLAS
2441,Parkland Hospital System-Center for Geriatrics,2231 Butler Street,Dallas,DALLAS
2442,Parkland Occupational Health Services,5201 Harry Hines Blvd,Dallas,DALLAS
2443,Parkview Hospital,901 S Sweetwater St.,Wheeler,WHEELER
2444,Parkview Regional Hospital,600 S Bonham St,Mexia,LIMESTONE
2445,Parkview Rural Health Clinic - Wheeler,307 E. 9th Street,Wheeler,WHEELER
2446,Passport Health,5608 Malvey Ave,Fort Worth,TARRANT
2447,Patient Place - Garland 1,2636 W Walnut St Ste 100,Garland,DALLAS
2448,Patients Medical Center Employee Health,4600 E Sam Houston Pkwy S,Pasadena,HARRIS
2449,Payne Family Pharmacy,200 S Main St,Floydada,FLOYD
2450,"Pcp Associates Of Pasadena, Pa",5030 Crenshaw Rd,Pasadena,HARRIS
2451,Pearland Family Health Center-061819,2552 Broadway St # 102,Pearland,BRAZORIA
