week,week_starting,vaccine_type,allocated_doses,pharmacyID
Week 13,3/8/21,Johnson,100,2106
Week 13,3/8/21,Moderna,200,2107
Week 13,3/8/21,Johnson,200,2108
Week 2,12/21/20,Moderna,500,2109
Week 2,12/21/20,Moderna,600,2110
Week 2,12/21/20,Moderna,100,2111
Week 4,1/4/21,Moderna,100,2112
Week 2,12/21/20,Moderna,300,2113
Week 4,1/4/21,Moderna,100,2114
Week 2,12/21/20,Moderna,900,2115
Week 13,3/8/21,Johnson,100,2116
Week 4,1/4/21,Moderna,100,2116
Week 4,1/4/21,Moderna,100,2117
Week 4,1/4/21,Moderna,100,2118
Week 4,1/4/21,Moderna,100,2119
Week 4,1/4/21,Moderna,100,2120
Week 4,1/4/21,Moderna,100,2121
Week 13,3/8/21,Johnson,100,2122
Week 4,1/4/21,Moderna,100,2122
Week 13,3/8/21,Johnson,600,2123
Week 12,3/1/21,Moderna,400,2123
Week 11,2/22/21,Moderna,400,2123
Week 9,2/8/21,Moderna,400,2123
Week 8,2/1/21,Moderna,500,2123
Week 6,1/18/21,Moderna,500,2123
Week 4,1/4/21,Moderna,100,2123
Week 13,3/8/21,Johnson,200,2124
Week 11,2/22/21,Moderna,100,2124
Week 9,2/8/21,Moderna,200,2124
Week 3,12/28/20,Moderna,300,2124
Week 4,1/4/21,Moderna,100,2125
Week 12,3/1/21,Moderna,100,2126
Week 7,1/25/21,Moderna,100,2126
Week 11,2/22/21,Moderna,300,2127
Week 5,1/11/21,Moderna,100,2127
Week 2,12/21/20,Moderna,500,2127
Week 13,3/8/21,Johnson,500,2128
Week 2,12/21/20,Moderna,300,2128
Week 13,3/8/21,Johnson,100,2129
Week 4,1/4/21,Moderna,100,2130
Week 13,3/8/21,Johnson,1000,2131
Week 12,3/1/21,Moderna,100,2131
Week 10,2/15/21,Moderna,100,2131
Week 2,12/21/20,Moderna,100,2131
Week 6,1/18/21,Moderna,100,2132
Week 4,1/4/21,Moderna,100,2133
Week 13,3/8/21,Johnson,100,2134
Week 7,1/25/21,Moderna,100,2135
Week 13,3/8/21,Moderna,100,2136
Week 9,2/8/21,Moderna,100,2136
Week 13,3/8/21,Johnson,200,2137
Week 12,3/1/21,Moderna,100,2137
Week 11,2/22/21,Moderna,100,2137
Week 7,1/25/21,Moderna,100,2137
Week 2,12/21/20,Moderna,500,2138
Week 4,1/4/21,Moderna,100,2139
Week 2,12/21/20,Moderna,500,2140
Week 4,1/4/21,Moderna,300,2141
Week 2,12/21/20,Moderna,500,2142
Week 4,1/4/21,Moderna,300,2143
Week 2,12/21/20,Moderna,500,2143
Week 2,12/21/20,Moderna,200,2144
Week 2,12/21/20,Moderna,200,2145
Week 2,12/21/20,Moderna,200,2146
Week 2,12/21/20,Moderna,200,2147
Week 11,2/22/21,Moderna,100,2148
Week 10,2/15/21,Moderna,100,2148
Week 2,12/21/20,Moderna,200,2149
Week 2,12/21/20,Moderna,200,2150
Week 2,12/21/20,Moderna,200,2151
Week 2,12/21/20,Moderna,200,2152
Week 2,12/21/20,Moderna,200,2153
Week 2,12/21/20,Moderna,100,2154
Week 13,3/8/21,Johnson,100,2155
Week 13,3/8/21,Moderna,100,2156
Week 4,1/4/21,Moderna,100,2156
Week 11,2/22/21,Moderna,100,2157
Week 13,3/8/21,Johnson,100,2158
Week 13,3/8/21,Johnson,100,2159
Week 13,3/8/21,Moderna,100,2160
Week 11,2/22/21,Moderna,100,2161
Week 13,3/8/21,Johnson,100,2162
Week 13,3/8/21,Moderna,100,2163
Week 13,3/8/21,Johnson,200,2164
Week 9,2/8/21,Moderna,100,2164
Week 4,1/4/21,Moderna,200,2164
Week 5,1/11/21,Moderna,100,2165
Week 2,12/21/20,Moderna,700,2165
Week 13,3/8/21,Pfizer,5850,2166
Week 12,3/1/21,Pfizer,5850,2166
Week 11,2/22/21,Pfizer,5850,2166
Week 10,2/15/21,Pfizer,3900,2166
Week 9,2/8/21,Pfizer,3900,2166
Week 8,2/1/21,Pfizer,3900,2166
Week 7,1/25/21,Pfizer,3900,2166
Week 6,1/18/21,Pfizer,3900,2166
Week 2,12/21/20,Moderna,2500,2166
Week 5,1/11/21,Moderna,300,2167
Week 3,12/28/20,Moderna,500,2167
Week 13,3/8/21,Johnson,200,2168
Week 12,3/1/21,Moderna,100,2168
Week 11,2/22/21,Moderna,100,2168
Week 10,2/15/21,Moderna,100,2168
Week 6,1/18/21,Moderna,400,2168
Week 5,1/11/21,Moderna,100,2168
Week 2,12/21/20,Moderna,100,2168
Week 4,1/4/21,Moderna,100,2169
Week 2,12/21/20,Moderna,600,2169
Week 3,12/28/20,Moderna,500,2170
Week 1,12/14/20,Pfizer,975,2171
Week 3,12/28/20,Moderna,100,2172
Week 1,12/14/20,Pfizer,1950,2172
Week 3,12/28/20,Moderna,200,2173
Week 2,12/21/20,Moderna,1300,2173
Week 2,12/21/20,Moderna,900,2174
Week 5,1/11/21,Moderna,100,2175
Week 3,12/28/20,Moderna,1200,2175
Week 2,12/21/20,Moderna,400,2175
Week 3,12/28/20,Moderna,200,2176
Week 2,12/21/20,Moderna,100,2176
Week 2,12/21/20,Moderna,300,2177
Week 3,12/28/20,Moderna,100,2178
Week 2,12/21/20,Moderna,700,2178
Week 1,12/14/20,Pfizer,975,2179
Week 1,12/14/20,Pfizer,2925,2180
Week 2,12/21/20,Moderna,700,2181
Week 13,3/8/21,Johnson,100,2182
Week 2,12/21/20,Moderna,1000,2182
Week 13,3/8/21,Pfizer,1170,2183
Week 12,3/1/21,Pfizer,1170,2183
Week 11,2/22/21,Pfizer,1170,2183
Week 10,2/15/21,Pfizer,975,2183
Week 9,2/8/21,Pfizer,975,2183
Week 8,2/1/21,Pfizer,975,2183
Week 7,1/25/21,Pfizer,975,2183
Week 6,1/18/21,Pfizer,975,2183
Week 2,12/21/20,Moderna,100,2183
Week 13,3/8/21,Johnson,300,2184
Week 12,3/1/21,Moderna,100,2184
Week 4,1/4/21,Moderna,100,2184
Week 9-Fed,2/8/21,Moderna,100,2185
Week 13,3/8/21,Johnson,100,2186
Week 2,12/21/20,Moderna,100,2187
Week 13,3/8/21,Moderna,100,2188
Week 12,3/1/21,Moderna,100,2188
Week 10,2/15/21,Moderna,100,2188
Week 2,12/21/20,Moderna,100,2188
Week 13,3/8/21,Johnson,400,2189
Week 11,2/22/21,Moderna,300,2189
Week 9,2/8/21,Moderna,200,2189
Week 5,1/11/21,Moderna,100,2189
Week 3,12/28/20,Moderna,300,2189
Week 13,3/8/21,Moderna,100,2190
Week 12,3/1/21,Moderna,300,2190
Week 6,1/18/21,Moderna,100,2190
Week 13,3/8/21,Johnson,100,2191
Week 6,1/18/21,Moderna,100,2191
Week 13,3/8/21,Johnson,100,2192
Week 13,3/8/21,Johnson,100,2193
Week 9,2/8/21,Moderna,200,2193
Week 3,12/28/20,Moderna,800,2194
Week 1,12/14/20,Pfizer,975,2194
Week 3,12/28/20,Combination,1375,2195
Week 1,12/14/20,Pfizer,1950,2195
Week 3,12/28/20,Pfizer,975,2196
Week 1,12/14/20,Pfizer,975,2196
Week 2,12/21/20,Moderna,200,2197
Week 2,12/21/20,Moderna,1100,2198
Week 13,3/8/21,Johnson,100,2199
Week 4,1/4/21,Moderna,100,2200
Week 2,12/21/20,Moderna,200,2201
Week 2,12/21/20,Moderna,500,2202
Week 2,12/21/20,Moderna,1500,2203
Week 2,12/21/20,Moderna,2100,2204
Week 13,3/8/21,Pfizer,4680,2205
Week 12,3/1/21,Pfizer,2340,2205
Week 11,2/22/21,Pfizer,4680,2205
Week 10,2/15/21,Pfizer,3900,2205
Week 9,2/8/21,Pfizer,3900,2205
Week 8,2/1/21,Pfizer,4875,2205
Week 6,1/18/21,Pfizer,3900,2205
Week 5,1/11/21,Moderna,300,2205
Week 3,12/28/20,Combination,3050,2205
Week 1,12/14/20,Pfizer,2925,2205
Week 3,12/28/20,Moderna,600,2206
Week 2,12/21/20,Moderna,2500,2206
Week 2,12/21/20,Moderna,1600,2207
Week 4,1/4/21,Moderna,100,2208
Week 2,12/21/20,Moderna,1000,2209
Week 5,1/11/21,Moderna,300,2210
Week 3,12/28/20,Combination,2150,2210
Week 1,12/14/20,Pfizer,1950,2210
Week 3,12/28/20,Moderna,2000,2211
Week 2,12/21/20,Moderna,3000,2211
Week 13,3/8/21,Pfizer,8190,2212
Week 12,3/1/21,Pfizer,8190,2212
Week 11,2/22/21,Moderna,3300,2212
Week 10,2/15/21,Moderna,4000,2212
Week 8,2/1/21,Pfizer,10725,2212
Week 3,12/28/20,Moderna,100,2212
Week 2,12/21/20,Moderna,2500,2212
Week 13,3/8/21,Johnson,200,2213
Week 12,3/1/21,Moderna,200,2213
Week 3,12/28/20,Moderna,600,2213
Week 4,1/4/21,Moderna,100,2214
Week 4,1/4/21,Moderna,100,2215
Week 13,3/8/21,Johnson,100,2216
Week 2,12/21/20,Moderna,100,2216
Week 13,3/8/21,Johnson,100,2217
Week 3,12/28/20,Moderna,100,2217
Week 2,12/21/20,Moderna,100,2217
Week 7,1/25/21,Pfizer,3900,2218
Week 3,12/28/20,Moderna,5100,2218
Week 2,12/21/20,Pfizer,975,2218
Week 1,12/14/20,Pfizer,5850,2218
Week 13,3/8/21,Johnson,100,2219
Week 8,2/1/21,Pfizer,5850,2219
Week 3,12/28/20,Combination,2950,2219
Week 1,12/14/20,Pfizer,1950,2219
Week 13,3/8/21,Johnson,500,2220
Week 12,3/1/21,Moderna,500,2220
Week 11,2/22/21,Moderna,300,2220
Week 10,2/15/21,Moderna,100,2220
Week 5,1/11/21,Moderna,100,2220
Week 3,12/28/20,Moderna,300,2220
Week 12,3/1/21,Moderna,200,2221
Week 10,2/15/21,Moderna,100,2221
Week 2,12/21/20,Moderna,300,2221
Week 13,3/8/21,Johnson,100,2222
Week 4,1/4/21,Moderna,100,2222
Week 4,1/4/21,Moderna,100,2223
Week 4,1/4/21,Moderna,100,2224
Week 8,2/1/21,Moderna,100,2225
Week 13,3/8/21,Johnson,100,2226
Week 13,3/8/21,Johnson,100,2227
Week 4,1/4/21,Moderna,200,2228
Week 5,1/11/21,Moderna,100,2229
Week 13,3/8/21,Moderna,500,2230
Week 7,1/25/21,Moderna,100,2230
Week 13,3/8/21,Johnson,100,2231
Week 13,3/8/21,Johnson,100,2232
Week 4,1/4/21,Moderna,100,2232
Week 13,3/8/21,Pfizer,1170,2233
Week 12,3/1/21,Pfizer,1170,2233
Week 11,2/22/21,Pfizer,1170,2233
Week 9,2/8/21,Pfizer,975,2233
Week 2,12/21/20,Pfizer,1950,2233
Week 1,12/14/20,Pfizer,5850,2233
Week 3,12/28/20,Combination,4775,2234
Week 2,12/21/20,Pfizer,975,2234
Week 1,12/14/20,Pfizer,1950,2234
Week 13,3/8/21,Johnson,500,2235
Week 13,3/8/21,Johnson,100,2236
Week 5,1/11/21,Moderna,300,2236
Week 5,1/11/21,Moderna,100,2237
Week 4,1/4/21,Moderna,200,2237
Week 5,1/11/21,Moderna,300,2238
Week 3,12/28/20,Moderna,1100,2238
Week 1,12/14/20,Pfizer,975,2238
Week 8,2/1/21,Pfizer,1950,2239
Week 12,3/1/21,Moderna,200,2240
Week 3,12/28/20,Moderna,700,2241
Week 2,12/21/20,Moderna,900,2241
Week 5,1/11/21,Moderna,300,2242
Week 3,12/28/20,Moderna,1400,2242
Week 2,12/21/20,Moderna,600,2242
Week 3,12/28/20,Moderna,900,2243
Week 13,3/8/21,Moderna,200,2244
Week 2,12/21/20,Moderna,1400,2244
Week 12,3/1/21,Moderna,500,2245
Week 11,2/22/21,Moderna,500,2245
Week 10,2/15/21,Moderna,500,2245
Week 9,2/8/21,Moderna,400,2245
Week 5,1/11/21,Moderna,100,2245
Week 2,12/21/20,Moderna,900,2246
Week 4,1/4/21,Moderna,100,2247
Week 2,12/21/20,Moderna,1000,2248
Week 2,12/21/20,Moderna,500,2249
Week 4,1/4/21,Moderna,100,2250
Week 4,1/4/21,Moderna,100,2251
Week 4,1/4/21,Moderna,100,2252
Week 4,1/4/21,Moderna,100,2253
Week 2,12/21/20,Moderna,500,2254
Week 5,1/11/21,Moderna,200,2255
Week 5,1/11/21,Moderna,200,2256
Week 13,3/8/21,Johnson,200,2257
Week 2,12/21/20,Moderna,200,2257
Week 13,3/8/21,Moderna,200,2258
Week 10,2/15/21,Moderna,200,2258
Week 13,3/8/21,Johnson,300,2259
Week 11,2/22/21,Moderna,200,2259
Week 13,3/8/21,Moderna,300,2260
Week 8,2/1/21,Moderna,200,2260
Week 7,1/25/21,Moderna,100,2260
Week 6,1/18/21,Moderna,100,2261
Week 3,12/28/20,Moderna,200,2262
Week 13,3/8/21,Pfizer,5850,2263
Week 12,3/1/21,Pfizer,5850,2263
Week 11,2/22/21,Pfizer,5850,2263
Week 10,2/15/21,Pfizer,4875,2263
Week 9,2/8/21,Pfizer,4875,2263
Week 8,2/1/21,Pfizer,4875,2263
Week 7,1/25/21,Pfizer,4875,2263
Week 6,1/18/21,Pfizer,4875,2263
Week 3,12/28/20,Moderna,100,2263
Week 1,12/14/20,Pfizer,1950,2263
Week 4,1/4/21,Moderna,200,2264
Week 2,12/21/20,Moderna,100,2264
Week 13,3/8/21,Moderna,100,2265
Week 11,2/22/21,Moderna,200,2265
Week 2,12/21/20,Moderna,100,2265
Week 13,3/8/21,Johnson,100,2266
Week 5,1/11/21,Moderna,200,2267
Week 3,12/28/20,Moderna,300,2267
Week 1,12/14/20,Pfizer,1950,2267
Week 13,3/8/21,Johnson,500,2268
Week 4,1/4/21,Moderna,300,2268
Week 13,3/8/21,Moderna,200,2269
Week 12,3/1/21,Moderna,200,2269
Week 11,2/22/21,Moderna,300,2269
Week 8,2/1/21,Moderna,300,2269
Week 2,12/21/20,Moderna,300,2269
Week 13,3/8/21,Moderna,200,2270
Week 13,3/8/21,Johnson,100,2271
Week 11,2/22/21,Moderna,500,2271
Week 10,2/15/21,Moderna,300,2271
Week 13,3/8/21,Johnson,100,2272
Week 12,3/1/21,Moderna,100,2273
Week 9-Fed,2/8/21,Moderna,200,2274
Week 13,3/8/21,Johnson,100,2275
Week 10,2/15/21,Moderna,100,2275
Week 4,1/4/21,Moderna,100,2275
Week 2,12/21/20,Moderna,100,2275
Week 13,3/8/21,Moderna,200,2276
Week 8,2/1/21,Moderna,100,2276
Week 3,12/28/20,Moderna,300,2277
Week 13,3/8/21,Moderna,2500,2278
Week 12,3/1/21,Moderna,2500,2278
Week 11,2/22/21,Moderna,2500,2278
Week 10,2/15/21,Moderna,2000,2278
Week 9,2/8/21,Moderna,2000,2278
Week 7,1/25/21,Moderna,400,2278
Week 3,12/28/20,Moderna,100,2278
Week 9,2/8/21,Moderna,200,2279
Week 2,12/21/20,Moderna,200,2279
Week 11,2/22/21,Moderna,200,2280
Week 3,12/28/20,Moderna,300,2280
Week 13,3/8/21,Johnson,100,2281
Week 4,1/4/21,Moderna,100,2281
Week 13,3/8/21,Johnson,100,2282
Week 13,3/8/21,Johnson,100,2283
Week 13,3/8/21,Johnson,200,2284
Week 13,3/8/21,Johnson,100,2285
Week 13,3/8/21,Johnson,100,2286
Week 2,12/21/20,Moderna,500,2286
Week 13,3/8/21,Moderna,300,2287
Week 11,2/22/21,Moderna,300,2287
Week 10,2/15/21,Moderna,300,2287
Week 9,2/8/21,Moderna,200,2287
Week 7,1/25/21,Moderna,100,2287
Week 13,3/8/21,Johnson,100,2288
Week 2,12/21/20,Moderna,300,2289
Week 2,12/21/20,Moderna,500,2290
Week 13,3/8/21,Johnson,200,2291
Week 13,3/8/21,Johnson,100,2292
Week 4,1/4/21,Moderna,100,2292
Week 13,3/8/21,Johnson,300,2293
Week 2,12/21/20,Moderna,1000,2293
Week 13,3/8/21,Johnson,100,2294
Week 4,1/4/21,Moderna,100,2294
Week 6,1/18/21,Moderna,1200,2295
Week 2,12/21/20,Moderna,700,2295
Week 13,3/8/21,Johnson,100,2296
Week 11,2/22/21,Moderna,300,2296
Week 5,1/11/21,Moderna,200,2296
Week 13,3/8/21,Johnson,1500,2297
Week 12,3/1/21,Moderna,1000,2297
Week 11,2/22/21,Moderna,500,2297
Week 10,2/15/21,Moderna,500,2297
Week 9,2/8/21,Moderna,500,2297
Week 5,1/11/21,Moderna,200,2297
Week 2,12/21/20,Moderna,1000,2297
Week 13,3/8/21,Johnson,100,2298
Week 9,2/8/21,Moderna,200,2298
Week 13,3/8/21,Johnson,100,2299
Week 13,3/8/21,Johnson,100,2300
Week 13,3/8/21,Johnson,100,2301
Week 5,1/11/21,Moderna,100,2302
Week 2,12/21/20,Moderna,600,2302
Week 13,3/8/21,Johnson,100,2303
Week 2,12/21/20,Moderna,100,2304
Week 13,3/8/21,Johnson,300,2305
Week 13,3/8/21,Moderna,100,2306
Week 13,3/8/21,Johnson,100,2307
Week 13,3/8/21,Johnson,100,2308
Week 13,3/8/21,Johnson,100,2309
Week 11,2/22/21,Moderna,100,2309
Week 4,1/4/21,Moderna,200,2310
Week 13,3/8/21,Johnson,400,2311
Week 11,2/22/21,Moderna,200,2311
Week 13,3/8/21,Johnson,100,2312
Week 4,1/4/21,Moderna,100,2312
Week 11,2/22/21,Moderna,500,2313
Week 4,1/4/21,Moderna,300,2313
Week 2,12/21/20,Moderna,200,2314
Week 13,3/8/21,Johnson,100,2315
Week 4,1/4/21,Moderna,200,2315
Week 2,12/21/20,Moderna,1000,2316
Week 13,3/8/21,Johnson,100,2317
Week 2,12/21/20,Moderna,200,2317
Week 13,3/8/21,Johnson,100,2318
Week 4,1/4/21,Moderna,300,2318
Week 2,12/21/20,Moderna,200,2319
Week 13,3/8/21,Johnson,100,2320
Week 4,1/4/21,Moderna,300,2320
Week 4,1/4/21,Moderna,300,2321
Week 2,12/21/20,Moderna,200,2322
Week 13,3/8/21,Johnson,100,2323
Week 4,1/4/21,Moderna,300,2323
Week 4,1/4/21,Moderna,300,2324
Week 13,3/8/21,Johnson,100,2325
Week 4,1/4/21,Moderna,300,2325
Week 13,3/8/21,Johnson,100,2326
Week 4,1/4/21,Moderna,300,2326
Week 13,3/8/21,Johnson,100,2327
Week 2,12/21/20,Moderna,200,2327
Week 13,3/8/21,Johnson,100,2328
Week 2,12/21/20,Moderna,1000,2328
Week 4,1/4/21,Moderna,300,2329
Week 2,12/21/20,Moderna,1000,2330
Week 13,3/8/21,Johnson,100,2331
Week 13,3/8/21,Johnson,100,2332
Week 13,3/8/21,Moderna,100,2333
Week 11,2/22/21,Moderna,100,2333
Week 10,2/15/21,Moderna,200,2333
Week 6,1/18/21,Pfizer,975,2333
Week 4,1/4/21,Moderna,100,2333
Week 3,12/28/20,Moderna,100,2333
Week 2,12/21/20,Moderna,500,2334
Week 4,1/4/21,Moderna,100,2335
Week 2,12/21/20,Moderna,500,2335
Week 4,1/4/21,Moderna,200,2336
Week 4,1/4/21,Combination,1675,2337
Week 3,12/28/20,Moderna,900,2337
Week 1,12/14/20,Pfizer,975,2337
Week 13,3/8/21,Moderna,300,2338
Week 12,3/1/21,Moderna,300,2338
Week 11,2/22/21,Moderna,300,2338
Week 10,2/15/21,Moderna,300,2338
Week 8,2/1/21,Moderna,300,2338
Week 4,1/4/21,Moderna,300,2338
Week 10,2/15/21,Moderna,300,2339
Week 1,12/14/20,Pfizer,975,2339
Week 9,2/8/21,Moderna,300,2340
Week 4,1/4/21,Moderna,100,2340
Week 2,12/21/20,Moderna,100,2340
Week 4,1/4/21,Moderna,200,2341
Week 2,12/21/20,Moderna,500,2342
Week 3,12/28/20,Moderna,1200,2343
Week 13,3/8/21,Johnson,300,2344
Week 11,2/22/21,Moderna,200,2344
Week 12,3/1/21,Moderna,100,2345
Week 4,1/4/21,Moderna,100,2345
Week 13,3/8/21,Johnson,100,2346
Week 11,2/22/21,Moderna,200,2346
Week 5,1/11/21,Moderna,100,2346
Week 3,12/28/20,Moderna,200,2346
Week 3,12/28/20,Moderna,100,2347
Week 11,2/22/21,Moderna,200,2348
Week 1,12/14/20,Pfizer,975,2349
Week 13,3/8/21,Moderna,1000,2350
Week 12,3/1/21,Moderna,1000,2350
Week 11,2/22/21,Moderna,1000,2350
Week 9,2/8/21,Moderna,300,2350
Week 7,1/25/21,Moderna,300,2350
Week 5,1/11/21,Moderna,100,2350
Week 4,1/4/21,Moderna,300,2350
Week 13,3/8/21,Johnson,100,2351
Week 2,12/21/20,Moderna,100,2352
Week 13,3/8/21,Johnson,100,2353
Week 3,12/28/20,Combination,1875,2354
Week 1,12/14/20,Pfizer,975,2354
Week 3,12/28/20,Moderna,1300,2355
Week 2,12/21/20,Moderna,400,2355
Week 13,3/8/21,Johnson,100,2356
Week 4,1/4/21,Moderna,100,2356
Week 13,3/8/21,Johnson,500,2357
Week 12,3/1/21,Pfizer,1170,2357
Week 1,12/14/20,Pfizer,975,2357
Week 13,3/8/21,Moderna,100,2358
Week 3,12/28/20,Moderna,400,2359
Week 2,12/21/20,Moderna,1000,2359
Week 4,1/4/21,Moderna,100,2360
Week 4,1/4/21,Moderna,100,2361
Week 5,1/11/21,Moderna,1500,2362
Week 13,3/8/21,Moderna,200,2363
Week 9,2/8/21,Moderna,100,2363
Week 13,3/8/21,Johnson,100,2364
Week 11,2/22/21,Moderna,500,2365
Week 2,12/21/20,Moderna,1000,2365
Week 3,12/28/20,Moderna,600,2366
Week 2,12/21/20,Pfizer,975,2366
Week 1,12/14/20,Pfizer,975,2366
Week 2,12/21/20,Moderna,500,2367
Week 13,3/8/21,Moderna,500,2368
Week 2,12/21/20,Moderna,100,2368
Week 13,3/8/21,Moderna,200,2369
Week 6,1/18/21,Moderna,100,2369
Week 10,2/15/21,Moderna,100,2370
Week 7,1/25/21,Moderna,100,2370
Week 8,2/1/21,Moderna,100,2371
Week 9,2/8/21,Moderna,100,2372
Week 6,1/18/21,Moderna,100,2373
Week 8,2/1/21,Moderna,100,2374
Week 11,2/22/21,Moderna,100,2375
Week 8,2/1/21,Moderna,100,2375
Week 6,1/18/21,Moderna,100,2375
Week 8,2/1/21,Moderna,100,2376
Week 6,1/18/21,Moderna,100,2376
Week 13,3/8/21,Moderna,100,2377
Week 7,1/25/21,Moderna,100,2377
Week 4,1/4/21,Moderna,100,2378
Week 13,3/8/21,Johnson,100,2379
Week 11,2/22/21,Moderna,100,2380
Week 10,2/15/21,Moderna,100,2380
Week 13,3/8/21,Moderna,200,2381
Week 2,12/21/20,Moderna,1000,2381
Week 4,1/4/21,Moderna,100,2382
Week 13,3/8/21,Johnson,100,2383
Week 13,3/8/21,Moderna,200,2384
Week 13,3/8/21,Johnson,100,2385
Week 13,3/8/21,Johnson,100,2386
Week 13,3/8/21,Johnson,100,2387
Week 5,1/11/21,Moderna,100,2387
Week 5,1/11/21,Moderna,200,2388
Week 9-Fed,2/8/21,Moderna,100,2389
Week 9-Fed,2/8/21,Moderna,100,2390
Week 2,12/21/20,Moderna,500,2391
Week 5,1/11/21,Moderna,100,2392
Week 13,3/8/21,Moderna,500,2393
Week 6,1/18/21,Moderna,400,2393
Week 5,1/11/21,Moderna,100,2393
Week 4,1/4/21,Moderna,300,2393
Week 3,12/28/20,Moderna,800,2393
Week 2,12/21/20,Moderna,400,2393
Week 13,3/8/21,Johnson,100,2394
Week 9-Fed,2/8/21,Moderna,200,2394
Week 11,2/22/21,Moderna,200,2395
Week 5,1/11/21,Moderna,100,2395
Week 13,3/8/21,Johnson,100,2396
Week 13,3/8/21,Johnson,100,2397
Week 4,1/4/21,Moderna,100,2398
Week 13,3/8/21,Johnson,1000,2399
Week 11,2/22/21,Moderna,300,2399
Week 10,2/15/21,Moderna,100,2399
Week 6,1/18/21,Moderna,400,2399
Week 5,1/11/21,Moderna,100,2399
Week 2,12/21/20,Moderna,100,2400
Week 13,3/8/21,Moderna,100,2401
Week 12,3/1/21,Moderna,100,2401
Week 9-Fed,2/8/21,Moderna,200,2401
Week 13,3/8/21,Moderna,200,2402
Week 12,3/1/21,Moderna,100,2402
Week 4,1/4/21,Moderna,200,2402
Week 13,3/8/21,Johnson,100,2403
Week 13,3/8/21,Johnson,100,2404
Week 12,3/1/21,Moderna,200,2404
Week 11,2/22/21,Moderna,300,2404
Week 4,1/4/21,Moderna,100,2404
Week 13,3/8/21,Moderna,100,2405
Week 13,3/8/21,Johnson,1000,2406
Week 12,3/1/21,Moderna,400,2406
Week 11,2/22/21,Moderna,400,2406
Week 8,2/1/21,Moderna,500,2406
Week 2,12/21/20,Moderna,300,2406
Week 13,3/8/21,Johnson,200,2407
Week 12,3/1/21,Moderna,200,2407
Week 13,3/8/21,Johnson,100,2408
Week 12,3/1/21,Moderna,100,2408
Week 10,2/15/21,Moderna,100,2408
Week 8,2/1/21,Moderna,300,2408
Week 5,1/11/21,Moderna,100,2408
Week 3,12/28/20,Moderna,500,2408
Week 11,2/22/21,Moderna,200,2409
Week 11,2/22/21,Moderna,200,2410
Week 11,2/22/21,Moderna,200,2411
Week 13,3/8/21,Johnson,100,2412
Week 11,2/22/21,Moderna,200,2413
Week 5,1/11/21,Moderna,100,2414
Week 4,1/4/21,Moderna,100,2415
Week 3,12/28/20,Moderna,100,2416
Week 13,3/8/21,Moderna,100,2417
Week 12,3/1/21,Moderna,100,2417
Week 5,1/11/21,Moderna,200,2418
Week 13,3/8/21,Johnson,100,2419
Week 5,1/11/21,Moderna,100,2419
Week 5,1/11/21,Moderna,100,2420
Week 3,12/28/20,Moderna,100,2420
Week 5,1/11/21,Moderna,100,2421
Week 13,3/8/21,Johnson,100,2422
Week 13,3/8/21,Johnson,100,2423
Week 11,2/22/21,Moderna,100,2423
Week 10,2/15/21,Moderna,100,2423
Week 2,12/21/20,Moderna,200,2423
Week 13,3/8/21,Moderna,200,2424
Week 12,3/1/21,Moderna,100,2424
Week 11,2/22/21,Moderna,100,2424
Week 10,2/15/21,Moderna,100,2424
Week 2,12/21/20,Moderna,100,2424
Week 8,2/1/21,Pfizer,975,2425
Week 13,3/8/21,Johnson,100,2426
Week 9,2/8/21,Moderna,100,2427
Week 13,3/8/21,Johnson,100,2428
Week 9,2/8/21,Moderna,1000,2429
Week 5,1/11/21,Moderna,200,2429
Week 2,12/21/20,Moderna,600,2429
Week 2,12/21/20,Moderna,200,2430
Week 8,2/1/21,Moderna,200,2431
Week 4,1/4/21,Moderna,100,2431
Week 7,1/25/21,Moderna,200,2432
Week 4,1/4/21,Moderna,100,2433
Week 2,12/21/20,Moderna,100,2433
Week 13,3/8/21,Pfizer,2340,2434
Week 12,3/1/21,Pfizer,2340,2434
Week 11,2/22/21,Pfizer,3510,2434
Week 10,2/15/21,Pfizer,1950,2434
Week 9,2/8/21,Pfizer,1950,2434
Week 8,2/1/21,Pfizer,1950,2434
Week 7,1/25/21,Pfizer,1950,2434
Week 6,1/18/21,Pfizer,1950,2434
Week 3,12/28/20,Moderna,400,2434
Week 2,12/21/20,Moderna,2500,2435
Week 8,2/1/21,Moderna,200,2436
Week 8,2/1/21,Moderna,200,2437
Week 11,2/22/21,Moderna,100,2438
Week 4,1/4/21,Moderna,2000,2438
Week 9,2/8/21,Moderna,100,2439
Week 6,1/18/21,Moderna,100,2439
Week 13,3/8/21,Pfizer,8190,2440
Week 12,3/1/21,Pfizer,8190,2440
Week 11,2/22/21,Pfizer,9360,2440
Week 10,2/15/21,Pfizer,10725,2440
Week 9,2/8/21,Pfizer,10725,2440
Week 8,2/1/21,Pfizer,11700,2440
Week 7,1/25/21,Pfizer,10725,2440
Week 6,1/18/21,Pfizer,10725,2440
Week 5,1/11/21,Pfizer,6825,2440
Week 3,12/28/20,Combination,7675,2440
Week 2,12/21/20,Pfizer,1950,2440
Week 1,12/14/20,Pfizer,5850,2440
Week 8,2/1/21,Moderna,200,2441
Week 4,1/4/21,Moderna,1000,2442
Week 2,12/21/20,Moderna,2500,2442
Week 2,12/21/20,Moderna,100,2443
